order_id,customer_id,store_id,order_date,status
2312,275,9,2025-10-14,pending
2313,134,8,2024-02-11,Completed
2314,227,7,2025-03-08,
2315,472,16,2023-04-05,
2316,223,18,2024-04-30,shipped
2317,248,3,2025-05-02,pending
2318,433,18,2023-04-12,Shipped
2319,116,6,2025-03-03,Shipped
2320,153,20,2023-06-20,cancelled
2321,402,19,2023-03-09,Returned
2322,67,4,2025-07-11,COMPLETED
2323,294,13,2023-10-19,completed
2324,492,8,2023-05-18,Shipped
2325,175,13,2023-01-08,completed
2326,188,17,2023-01-22,cancelled
2327,280,17,2024-09-02,COMPLETED
2328,123,11,2023-06-22,Cancelled
2329,354,4,2023-02-23,canceled
2330,46,18,2024-05-15,shipped
2331,362,19,2023-01-25,returned
2332,42,1,2024-01-29,returned
2333,156,9,2099-02-21,Shipped
2334,390,18,2024-10-18,Cancelled
2335,392,15,2025-08-09,Completed
2336,159,19,2025-07-20,cancelled
2337,242,2,2024-04-11,SHIPPED
2338,232,16,2024-06-24,completed
2339,274,19,2024-09-13,PENDING
2340,177,11,2024-08-15,shipped
2341,154,14,2023-08-29,Returned
2342,186,12,2025-05-06,returned
2343,296,17,2024-11-22,completed
2344,312,13,2025-12-18,completed
2345,303,6,2025-04-15,SHIPPED
2346,320,15,2025-06-21,shipped
2347,106,14,2023-10-23,Pending
2348,473,3,2023-04-23,shipped
2349,199,2,2025-04-13,Pending
2350,99,8,2023-04-17,cancelled
2351,404,1,2025-02-12,cancelled
2352,99626,5,2024-01-26,Shipped
2353,157,17,2024-12-04,Completed
2354,482,17,2024-11-19,CANCELLED
2355,297,17,2023-01-21,canceled
2356,4,15,2025-04-20,pending
2357,246,14,2025-12-21,Shipped
2358,118,5,2023-12-12,Returned
2359,319,11,2025-04-01,pending
2360,269,6,2025-11-29,COMPLETED
2361,159,14,2023-12-22,Shipped
2362,5,6,2025-11-03,
2363,92,10,2024-11-24,completed
2364,361,1,2023-06-18,canceled
2365,204,16,2023-10-09,Completed
2366,213,15,2024-10-16,
2367,349,15,2024-06-01,cancelled
2368,247,11,2024-08-21,PENDING
2369,191,16,2023-10-18,PENDING
2370,6,3,2024-06-15,pending
2371,39,18,2024-12-01,returned
2372,370,14,2025-10-13,Returned
2373,67,19,2023-09-25,pending
2374,65,5,2025-07-10,PENDING
2375,259,4,2024-12-04,shipped
2376,40,7,2025-06-27,completed
2377,426,10,2023-08-15,Pending
2378,424,14,2023-11-21,COMPLETED
2379,355,10,2025-08-20,SHIPPED
2380,88,9,2024-08-31,CANCELLED
2381,237,6,2025-02-09,Shipped
2382,115,2,2023-11-17,cancelled
2383,10,5,2024-08-23,Completed
2384,291,20,2023-05-15,cancelled
2385,451,13,2023-10-11,pending
2386,401,2,2023-06-23,Completed
2387,76,4,2023-08-21,Pending
2388,133,11,2025-05-12,completed
2389,65,8,2024-03-21,Cancelled
2390,81,8,2024-10-23,Returned
2391,43,8,2023-02-10,Pending
2392,400,11,2023-01-22,completed
2393,326,10,2025-07-17,canceled
2394,251,11,2024-10-13,canceled
2395,206,20,2023-10-22,SHIPPED
2396,442,19,2024-04-05,cancelled
2397,10,7,2024-01-11,Pending
2398,114,7,2024-05-23,complete
2399,479,9,2024-11-28,PENDING
2400,217,6,2023-11-09,Cancelled
2401,192,15,2023-11-19,Completed
2402,25,5,2024-10-30,COMPLETED
2403,274,2,2024-06-30,Cancelled
2404,419,10,2024-11-29,Pending
2405,45,8,2025-11-11,Returned
2406,47,12,2023-02-13,canceled
2407,391,20,2025-08-21,CANCELLED
2408,458,14,2024-04-17,pending
2409,9,14,2023-09-04,COMPLETED
2410,337,14,2024-05-01,
2411,482,2,2024-08-15,Shipped
2412,334,15,2025-08-01,PENDING
2413,468,2,2023-03-19,canceled
2414,50,7,2023-11-01,complete
2415,144,13,2023-08-23,complete
2416,363,12,2023-07-01,SHIPPED
2417,180,19,2025-02-20,Pending
2418,18,5,2025-09-26,
2419,345,10,2025-07-05,PENDING
2420,239,1,2025-12-28,returned
2421,307,19,2025-01-30,canceled
2422,237,9,2025-03-04,SHIPPED
2423,214,3,2024-11-22,COMPLETED
2424,24,20,2025-01-18,canceled
2425,258,15,2024-03-05,Completed
2426,493,11,2024-03-14,Returned
2427,347,13,2025-10-11,Pending
2428,145,5,2023-01-26,Completed
2429,419,11,2023-02-18,canceled
2430,382,19,2024-03-03,returned
2431,70,4,2025-03-13,canceled
2432,344,1,2023-06-12,canceled
2433,10,9,2023-08-06,SHIPPED
2434,387,17,2025-10-13,Shipped
2435,232,13,2099-04-25,Completed
2436,147,13,2025-08-16,complete
2437,189,2,2024-06-21,Pending
2438,466,3,2025-04-25,complete
2439,66,18,2024-08-24,Completed
2440,100,11,2023-10-15,canceled
2441,75,9,2023-11-02,Shipped
2442,445,15,2023-06-07,COMPLETED
2443,468,5,2025-02-17,complete
2444,310,19,2025-04-17,Cancelled
2445,48,19,2023-09-12,pending
2446,194,20,2023-10-20,SHIPPED
2447,109,2,2024-03-27,PENDING
2448,57,18,2023-08-01,CANCELLED
2449,119,4,2025-06-30,canceled
2450,185,19,2024-07-16,Shipped
2451,419,17,2024-03-11,Cancelled
2452,467,11,2025-08-28,returned
2453,308,2,2025-07-20,PENDING
2454,136,19,2025-12-11,cancelled
2455,118,20,2024-08-14,Shipped
2456,427,8,2023-12-10,shipped
2457,331,12,2025-09-28,COMPLETED
2458,14,20,2025-04-11,complete
2459,20,10,2023-02-13,Shipped
2460,288,19,2025-11-28,COMPLETED
2461,127,4,2023-02-21,returned
2462,99073,8,2025-09-11,PENDING
2463,479,17,2023-07-31,returned
2464,217,2,2024-07-23,COMPLETED
2465,484,12,2024-11-15,Cancelled
2466,339,19,2025-04-13,shipped
2467,56,1,2024-03-08,completed
2468,160,19,2024-01-04,shipped
2469,58,20,2025-09-05,complete
2470,291,14,2023-11-13,pending
2471,383,12,2025-12-13,cancelled
2472,246,13,2025-07-17,COMPLETED
2473,141,4,2025-09-13,Completed
2474,287,16,2024-04-13,pending
2475,199,1,2025-03-16,PENDING
2476,135,13,2024-03-03,returned
2477,340,11,2025-01-08,cancelled
2478,339,4,2025-03-20,pending
2479,427,2,2024-11-05,Shipped
2480,99682,4,2023-04-24,COMPLETED
2481,236,9,2024-05-31,COMPLETED
2482,119,986,2025-11-14,canceled
2483,294,18,2025-04-09,PENDING
2484,135,16,2025-08-12,SHIPPED
2485,497,14,2023-05-24,COMPLETED
2486,70,1,2025-04-21,Shipped
2487,197,8,2023-03-01,complete
2488,123,7,2024-10-10,COMPLETED
2489,141,8,2023-10-29,COMPLETED
2490,338,11,2023-10-14,Shipped
2491,90,20,2024-05-07,CANCELLED
2492,96,20,2025-04-28,Cancelled
2493,472,14,2025-06-09,complete
2494,114,14,2024-06-11,completed
2495,44,11,2024-12-13,Completed
2496,358,16,2025-12-22,Pending
2497,353,9,2025-03-10,complete
2498,495,1,2024-03-19,canceled
2499,90,12,2025-09-29,returned
2500,101,12,2025-09-28,shipped
2501,418,15,2024-07-05,Returned
2502,494,1,2024-03-23,shipped
2503,442,4,2023-11-25,Pending
2504,8,12,2025-03-25,pending
2505,130,18,2023-10-13,Pending
2506,242,17,2025-12-10,returned
2507,181,10,2024-12-15,
2508,230,18,2024-08-27,COMPLETED
2509,251,14,2024-03-04,Pending
2510,181,1,2023-02-07,Completed
2511,353,9,2023-09-21,PENDING
2512,99428,15,2023-10-03,pending
2513,2,7,2024-07-10,Cancelled
2514,414,4,2025-06-09,completed
2515,213,8,2023-09-11,SHIPPED
2516,242,10,2023-01-19,Cancelled
2517,33,13,2023-07-23,returned
2518,148,11,2023-02-26,complete
2519,298,6,2099-11-22,complete
2520,99837,20,2025-04-15,SHIPPED
2521,100,6,2024-11-09,Pending
2522,283,11,2025-10-27,returned
2523,121,9,2023-04-28,canceled
2524,481,7,2025-01-15,complete
2525,419,17,2025-06-10,Pending
2526,228,19,2023-02-08,
2527,463,17,2023-01-15,complete
2528,410,10,2023-09-26,cancelled
2529,492,10,2025-01-16,CANCELLED
2530,209,15,2025-10-12,COMPLETED
2531,230,18,2024-04-02,CANCELLED
2532,227,11,2023-08-02,shipped
2533,467,4,2024-12-14,Pending
2534,195,20,2025-02-08,PENDING
2535,384,17,2025-11-23,completed
2536,144,4,2023-08-28,Returned
2537,305,4,2024-11-03,cancelled
2538,384,17,2024-12-23,shipped
2539,288,17,2025-03-23,Cancelled
2540,240,8,2023-04-15,completed
2541,255,20,2024-08-31,Cancelled
2542,57,2,2025-07-14,Pending
2543,328,11,2024-08-06,returned
2544,56,1,2024-06-14,PENDING
2545,489,19,2023-04-21,SHIPPED
2546,231,8,2025-10-14,COMPLETED
2547,422,10,2023-03-21,PENDING
2548,344,15,2025-08-11,PENDING
2549,321,965,2025-12-30,pending
2550,257,1,2024-04-28,CANCELLED
2551,350,6,2024-04-04,pending
2552,202,6,2025-07-28,CANCELLED
2553,231,20,2023-04-20,cancelled
2554,150,20,2024-11-06,shipped
2555,232,2,2023-11-01,Returned
2556,499,12,2024-07-15,complete
2557,289,20,2023-07-10,completed
2558,225,4,2023-11-12,cancelled
2559,187,10,2025-05-08,completed
2560,166,11,2024-11-12,PENDING
2561,256,18,2024-09-30,pending
2562,99,20,2023-05-07,Completed
2563,380,13,2025-02-11,pending
2564,476,6,2024-01-12,shipped
2565,206,20,2023-03-18,returned
2566,490,4,2023-12-20,PENDING
2567,235,16,2023-12-02,COMPLETED
2568,122,8,2023-05-29,Shipped
2569,58,943,2024-04-04,Pending
2570,29,5,2023-10-25,returned
2571,400,10,2024-10-25,returned
2572,478,13,2024-02-01,completed
2573,86,19,2023-04-19,SHIPPED
2574,71,9,2025-10-02,SHIPPED
2575,332,9,2025-06-20,CANCELLED
2576,232,9,2025-08-19,Cancelled
2577,99713,9,2025-05-03,Completed
2578,464,17,2025-07-18,canceled
2579,408,17,2023-10-28,COMPLETED
2580,132,1,2023-01-03,COMPLETED
2581,18,13,2025-11-21,Shipped
2582,497,12,2023-05-12,PENDING
2583,390,9,2023-10-01,shipped
2584,430,1,2023-06-23,Cancelled
2585,2,4,2099-08-23,Shipped
2586,188,16,2025-08-15,Completed
2587,146,14,2025-02-02,returned
2588,151,2,2024-11-01,completed
2589,418,18,2025-01-11,shipped
2590,148,6,2024-04-15,Completed
2591,89,16,2025-01-16,Returned
2592,355,11,2024-04-16,returned
2593,390,5,2025-02-24,Cancelled
2594,145,10,2023-08-20,returned
2595,403,12,2023-07-10,cancelled
2596,314,15,2025-05-17,returned
2597,347,1,2025-12-21,COMPLETED
2598,307,12,2025-12-02,COMPLETED
2599,18,7,2024-11-22,Completed
2600,136,19,2025-06-13,cancelled
2601,378,4,2023-08-27,shipped
2602,493,14,2025-05-18,CANCELLED
2603,40,19,2025-04-23,Completed
2604,356,9,2025-12-25,pending
2605,136,20,2025-10-11,CANCELLED
2606,424,19,2025-11-24,complete
2607,33,10,2025-08-21,Cancelled
2608,151,8,2025-07-22,Cancelled
2609,451,9,2025-05-30,CANCELLED
2610,177,20,2024-01-06,SHIPPED
2611,333,19,2025-12-10,canceled
2612,453,10,2023-05-22,
2613,70,19,2024-03-12,completed
2614,223,15,2024-11-12,PENDING
2615,265,4,2023-11-10,canceled
2616,125,12,2025-04-13,shipped
2617,70,8,2023-05-08,completed
2618,130,11,2024-04-20,pending
2619,124,7,2025-06-20,Returned
2620,333,10,2025-07-24,PENDING
2621,54,3,2024-03-05,
2622,463,2,2025-03-20,canceled
2623,170,13,2024-04-19,canceled
2624,85,18,2025-12-05,Pending
2625,277,19,2023-03-26,Cancelled
2626,311,10,2023-12-26,canceled
2627,79,3,2024-03-27,returned
2628,443,6,2023-02-04,Shipped
2629,65,16,2025-03-08,CANCELLED
2630,237,1,2024-05-13,Returned
2631,138,3,2023-01-15,cancelled
2632,325,12,2025-09-10,Pending
2633,440,15,2025-10-20,Completed
2634,272,19,2025-08-20,returned
2635,423,18,2024-12-06,completed
2636,131,5,2024-11-09,SHIPPED
2637,359,19,2025-07-10,Completed
2638,245,18,2023-05-22,canceled
2639,120,11,2025-02-17,Cancelled
2640,136,14,2025-10-19,Pending
2641,354,18,2024-11-07,returned
2642,217,8,2024-06-20,Cancelled
2643,17,1,2024-10-23,Completed
2644,295,4,2024-05-09,COMPLETED
2645,279,12,2025-05-18,COMPLETED
2646,485,7,2024-02-28,PENDING
2647,67,15,2025-10-02,COMPLETED
2648,188,20,2025-01-23,canceled
2649,291,19,2025-01-29,CANCELLED
2650,353,5,2023-06-19,shipped
2651,147,18,2024-04-04,CANCELLED
2652,460,2,2025-07-17,Pending
2653,333,3,2024-01-14,shipped
2654,164,7,2023-03-24,Returned
2655,452,7,2023-02-22,pending
2656,422,8,2023-12-19,Pending
2657,147,989,2023-12-21,SHIPPED
2658,407,19,2024-05-28,COMPLETED
2659,186,6,2024-12-25,Completed
2660,419,9,2023-07-01,cancelled
2661,209,970,2023-06-28,PENDING
2662,374,9,2025-10-25,PENDING
2663,320,6,2025-08-03,Pending
2664,66,4,2023-11-05,COMPLETED
2665,258,8,2023-03-22,canceled
2666,270,2,2025-12-17,SHIPPED
2667,97,19,2023-08-09,Completed
2668,112,13,2024-02-28,cancelled
2669,321,2,2024-09-07,COMPLETED
2670,440,18,2023-07-08,Returned
2671,444,8,2024-02-26,cancelled
2672,304,1,2025-10-06,Returned
2673,424,15,2024-12-11,returned
2674,194,7,2023-08-29,Returned
2675,40,2,2024-10-08,returned
2676,489,19,2025-02-15,SHIPPED
2677,7,20,2024-07-29,Shipped
2678,441,8,2024-03-22,Returned
2679,268,1,2025-10-11,Completed
2680,94,7,2023-03-04,Returned
2681,278,18,2024-01-30,cancelled
2682,3,16,2024-01-17,CANCELLED
2683,73,18,2024-11-22,complete
2684,458,14,2023-02-19,Pending
2685,254,7,2025-09-28,PENDING
2686,9,8,2025-04-22,canceled
2687,141,16,2024-06-28,COMPLETED
2688,55,12,2023-12-12,Completed
2689,155,913,2023-08-16,COMPLETED
2690,58,7,2025-02-15,Shipped
2691,470,7,2025-02-07,Pending
2692,401,11,2024-07-06,Cancelled
2693,497,17,2024-06-07,cancelled
2694,137,7,2024-08-17,CANCELLED
2695,291,14,2025-05-18,completed
2696,490,5,2023-11-08,cancelled
2697,301,9,2023-09-15,returned
2698,200,8,2025-12-31,Completed
2699,348,1,2024-02-01,COMPLETED
2700,185,4,2023-05-23,Cancelled
2701,485,9,2025-12-16,PENDING
2702,417,1,2025-05-10,CANCELLED
2703,449,10,2024-01-07,canceled
2704,295,5,2023-06-23,Returned
2705,182,5,2025-08-30,completed
2706,381,3,2025-07-04,canceled
2707,95,4,2025-04-18,Pending
2708,264,3,2023-04-05,returned
2709,65,20,2024-08-04,Shipped
2710,123,9,2024-09-09,canceled
2711,327,8,2024-10-03,PENDING
2712,346,16,2025-01-05,complete
2713,71,11,2025-02-13,Returned
2714,266,3,2025-12-10,Completed
2715,305,1,2025-09-25,SHIPPED
2716,206,13,2023-06-17,cancelled
2717,186,6,2024-09-10,CANCELLED
2718,255,16,2024-08-21,Returned
2719,287,4,2023-10-29,complete
2720,373,1,2023-12-01,Completed
2721,211,5,2025-05-31,PENDING
2722,293,12,2025-07-29,pending
2723,1,7,2025-08-25,completed
2724,250,2,2025-12-16,SHIPPED
2725,223,19,2024-04-05,Completed
2726,264,17,2024-07-09,SHIPPED
2727,226,6,2025-04-19,canceled
2728,175,15,2023-09-30,Cancelled
2729,83,15,2024-07-09,completed
2730,100,5,2023-11-02,Pending
2731,116,5,2025-03-07,shipped
2732,488,8,2023-01-21,Completed
2733,397,2,2025-02-19,CANCELLED
2734,239,16,2025-01-23,PENDING
2735,304,2,2025-01-03,Shipped
2736,308,7,2023-10-06,Cancelled
2737,182,6,2025-11-30,cancelled
2738,173,7,2023-07-28,Returned
2739,366,1,2024-10-01,Completed
2740,137,8,2024-02-07,PENDING
2741,325,3,2023-09-19,completed
2742,52,12,2023-08-21,Shipped
2743,335,10,2025-01-26,canceled
2744,50,18,2024-03-31,SHIPPED
2745,366,15,2024-02-10,SHIPPED
2746,105,5,2025-12-13,Completed
2747,467,17,2024-03-21,shipped
2748,305,19,2025-05-11,COMPLETED
2749,66,13,2025-06-11,Shipped
2750,207,8,2024-09-01,canceled
2751,273,5,2025-01-03,completed
2752,159,16,2025-02-19,shipped
2753,465,10,2024-02-26,cancelled
2754,173,10,2023-01-15,CANCELLED
2755,186,12,2024-02-11,Returned
2756,379,1,2023-10-27,PENDING
2757,350,6,2024-12-19,returned
2758,96,7,2024-08-06,PENDING
2759,335,4,2023-09-11,
2760,369,1,2025-06-24,pending
2761,387,18,2024-02-09,shipped
2762,248,2,2023-02-17,SHIPPED
2763,363,12,2023-08-09,Returned
2764,199,19,2024-09-06,PENDING
2765,277,18,2023-04-27,CANCELLED
2766,16,13,2025-06-13,PENDING
2767,156,15,2023-07-05,cancelled
2768,418,2,2025-04-05,Completed
2769,30,2,2025-11-13,Shipped
2770,488,9,2024-03-31,shipped
2771,169,4,2024-01-18,Shipped
2772,232,17,2023-04-03,SHIPPED
2773,1,19,2023-05-01,returned
2774,468,3,2025-05-22,CANCELLED
2775,373,13,2024-10-03,SHIPPED
2776,360,19,2023-04-01,complete
2777,111,5,2025-05-01,completed
2778,161,1,2023-02-23,Returned
2779,55,1,2023-05-21,shipped
2780,278,12,2023-04-23,COMPLETED
2781,395,7,2025-04-01,Completed
2782,295,19,2024-03-31,returned
2783,339,16,2023-01-16,pending
2784,84,18,2025-01-18,complete
2785,493,7,2023-10-15,shipped
2786,289,9,2023-03-26,PENDING
2787,480,16,2025-01-13,pending
2788,4,4,2023-05-20,Pending
2789,380,2,2024-04-15,shipped
2790,252,6,2023-08-14,COMPLETED
2791,335,8,2024-03-29,shipped
2792,394,5,2023-05-02,complete
2793,175,18,2025-10-31,complete
2794,361,4,2025-04-08,canceled
2795,46,2,2024-03-20,
2796,398,18,2023-01-28,SHIPPED
2797,360,20,2025-10-20,cancelled
2798,135,12,2023-03-03,
2799,171,17,2023-03-13,returned
2800,305,20,2024-12-14,Cancelled
2801,41,20,2023-02-02,returned
2802,435,18,2024-08-12,COMPLETED
2803,100,13,2024-08-08,Shipped
2804,345,17,2024-10-17,
2805,199,15,2025-03-05,Shipped
2806,205,7,2024-09-23,Shipped
2807,324,14,2025-09-16,shipped
2808,382,10,2023-04-02,Returned
2809,368,11,2023-10-31,CANCELLED
2810,200,1,2025-12-03,canceled
2811,232,12,2023-04-26,shipped
2812,170,3,2024-01-21,shipped
2813,99627,20,2024-04-15,pending
2814,64,910,2023-10-28,Cancelled
2815,56,9,2023-06-03,Returned
2816,465,7,2025-08-11,pending
2817,388,4,2025-05-24,COMPLETED
2818,290,17,2023-06-15,Completed
2819,78,6,2025-04-16,SHIPPED
2820,186,15,2024-08-01,pending
2821,154,18,2023-10-22,Returned
2822,160,6,2023-09-20,complete
2823,270,6,2023-02-21,Cancelled
2824,377,17,2025-08-24,returned
2825,469,2,2025-12-26,Returned
2826,424,3,2023-09-22,PENDING
2827,111,13,2025-01-07,pending
2828,336,10,2023-06-18,cancelled
2829,8,3,2024-07-22,Shipped
2830,237,7,2024-03-13,Returned
2831,436,8,2024-05-12,returned
2832,316,3,2023-02-21,canceled
2833,308,18,2024-12-29,COMPLETED
2834,48,16,2025-11-14,pending
2835,79,9,2024-03-21,cancelled
2836,148,2,2024-03-07,Pending
2837,136,15,2023-01-29,complete
2838,450,17,2024-03-23,canceled
2839,255,15,2023-02-06,shipped
2840,99990,5,2023-11-28,pending
2841,404,18,2023-09-18,PENDING
2842,443,6,2025-09-11,returned
2843,405,7,2024-02-09,shipped
2844,221,2,2025-04-03,Completed
2845,119,7,2024-05-31,CANCELLED
2846,297,18,2023-07-07,canceled
2847,180,9,2024-01-07,cancelled
2848,243,1,2024-09-20,cancelled
2849,487,3,2025-04-21,shipped
2850,413,12,2024-06-12,Returned
2851,54,14,2024-02-01,Returned
2852,219,16,2025-09-26,SHIPPED
2853,159,9,2023-05-30,completed
2854,410,14,2025-10-03,completed
2855,208,1,2023-03-09,complete
2856,1,6,2024-02-12,Pending
2857,300,3,2023-01-06,Shipped
2858,398,9,2025-07-31,
2859,338,3,2024-12-02,completed
2860,294,8,2025-03-03,Shipped
2861,390,6,2025-06-04,Completed
2862,291,6,2024-06-30,Returned
2863,331,15,2024-02-05,returned
2864,172,20,2023-07-16,Returned
2865,374,14,2023-01-10,CANCELLED
2866,275,18,2025-05-10,CANCELLED
2867,483,13,2025-09-07,canceled
2868,469,14,2024-07-14,Pending
2869,203,14,2024-12-19,Cancelled
2870,336,13,2024-06-15,returned
2871,432,8,2024-07-17,CANCELLED
2872,67,12,2024-05-09,completed
2873,426,20,2025-03-26,Cancelled
2874,226,12,2024-07-26,Returned
2875,273,18,2025-01-31,Pending
2876,209,10,2025-12-10,completed
2877,29,9,2023-06-28,Shipped
2878,362,1,2024-10-05,pending
2879,446,19,2025-06-03,Shipped
2880,137,13,2025-06-03,pending
2881,402,16,2024-06-25,Completed
2882,146,3,2023-04-20,Returned
2883,274,20,2024-11-02,Cancelled
2884,290,7,2025-11-27,completed
2885,111,15,2025-01-30,PENDING
2886,414,6,2025-04-19,completed
2887,241,16,2023-05-04,complete
2888,123,13,2023-07-14,pending
2889,187,19,2025-12-02,complete
2890,466,16,2025-04-22,CANCELLED
2891,6,3,2023-04-02,shipped
2892,219,16,2023-03-15,canceled
2893,263,1,2024-04-11,shipped
2894,444,10,2023-01-15,pending
2895,315,915,2025-07-14,cancelled
2896,412,8,2023-06-19,CANCELLED
2897,137,9,2023-03-27,CANCELLED
2898,13,6,2023-03-10,SHIPPED
2899,176,20,2023-04-21,PENDING
2900,461,20,2025-04-03,Pending
2901,494,9,2023-01-07,complete
2902,407,6,2025-08-06,complete
2903,312,3,2099-10-30,PENDING
2904,72,13,2025-11-25,canceled
2905,355,8,2023-04-25,canceled
2906,265,16,2025-07-04,pending
2907,327,8,2025-12-13,COMPLETED
2908,441,17,2023-10-10,pending
2909,51,6,2025-01-12,SHIPPED
2910,339,11,2024-11-24,complete
2911,437,11,2024-09-13,Shipped
2912,8,10,2025-11-15,complete
2913,378,19,2023-10-06,canceled
2914,14,14,2025-01-09,PENDING
2915,262,2,2025-11-05,pending
2916,154,15,2025-10-14,Pending
2917,61,17,2025-07-05,cancelled
2918,20,2,2024-08-06,canceled
2919,353,15,2024-06-27,complete
2920,348,14,2025-09-27,cancelled
2921,87,14,2025-07-03,completed
2922,80,5,2025-10-02,shipped
2923,145,4,2024-02-18,Completed
2924,187,8,2024-08-16,CANCELLED
2925,223,4,2025-05-18,PENDING
2926,476,14,2025-04-29,shipped
2927,412,3,2023-03-03,Completed
2928,46,11,2025-08-23,COMPLETED
2929,299,13,2025-02-24,cancelled
2930,216,19,2025-11-26,completed
2931,191,18,2024-02-08,shipped
2932,83,2,2023-03-09,cancelled
2933,222,19,2023-03-29,
2934,287,17,2023-12-14,COMPLETED
2935,271,15,2025-11-30,returned
2936,452,5,2023-01-17,COMPLETED
2937,393,10,2025-09-11,SHIPPED
2938,132,18,2024-02-02,Returned
2939,123,11,2025-11-27,Returned
2940,140,6,2024-09-29,COMPLETED
2941,197,7,2024-11-16,CANCELLED
2942,335,20,2024-07-25,Shipped
2943,6,19,2025-02-07,Shipped
2944,414,4,2024-01-08,pending
2945,323,5,2024-06-29,Pending
2946,107,18,2024-07-06,COMPLETED
2947,471,17,2024-10-31,Cancelled
2948,198,11,2025-07-09,shipped
2949,198,1,2023-04-21,pending
2950,246,9,2024-06-07,SHIPPED
2951,19,4,2024-06-06,Cancelled
2952,32,3,2025-11-10,complete
2953,128,19,2023-07-09,completed
2954,322,8,2024-10-10,Completed
2955,97,6,2025-10-22,SHIPPED
2956,96,19,2023-04-08,PENDING
2957,99041,17,2023-06-08,Completed
2958,42,12,2025-07-29,canceled
2959,186,1,2024-11-14,Pending
2960,49,10,2024-03-17,PENDING
2961,4,16,2025-01-20,COMPLETED
2962,460,5,2023-08-11,canceled
2963,422,10,2025-07-04,Completed
2964,65,8,2023-06-28,shipped
2965,114,3,2025-04-27,completed
2966,233,11,2023-11-03,Completed
2967,457,2,2023-10-22,completed
2968,463,14,2025-09-25,CANCELLED
2969,37,3,2025-12-06,PENDING
2970,187,7,2024-04-15,completed
2971,272,19,2024-10-16,SHIPPED
2972,459,10,2024-01-21,cancelled
2973,203,14,2025-12-18,CANCELLED
2974,74,10,2023-05-21,COMPLETED
2975,259,11,2023-07-21,canceled
2976,127,14,2024-02-20,
2977,359,15,2099-04-19,canceled
2978,135,15,2023-03-09,returned
2979,139,4,2024-01-12,Pending
2980,413,7,2025-08-21,shipped
2981,194,12,2023-03-17,cancelled
2982,123,3,2023-04-28,COMPLETED
2983,281,3,2025-09-26,Shipped
2984,266,9,2024-09-06,canceled
2985,424,11,2024-02-19,completed
2986,196,1,2024-06-18,Returned
2987,218,6,2025-07-10,Pending
2988,478,13,2023-05-13,completed
2989,311,8,2025-06-11,COMPLETED
2990,2,3,2025-08-15,pending
2991,87,12,2025-12-08,Returned
2992,344,5,2025-02-28,complete
2993,332,20,2025-04-01,Returned
2994,493,13,2023-08-18,pending
2995,462,7,2025-01-24,returned
2996,401,6,2024-12-21,complete
2997,451,17,2025-05-02,complete
2998,251,9,2025-11-09,Returned
2999,443,20,2024-11-13,cancelled
3000,303,4,2023-12-30,COMPLETED
3001,195,14,2023-09-10,complete
3002,493,7,2024-03-07,PENDING
3003,285,7,2023-03-23,pending
3004,401,8,2024-04-27,SHIPPED
3005,307,18,2025-10-02,complete
3006,303,19,2024-02-08,returned
3007,410,19,2024-03-28,SHIPPED
3008,407,9,2025-06-18,Completed
3009,355,16,2023-06-11,pending
3010,329,12,2024-05-22,COMPLETED
3011,17,5,2025-07-29,Completed
3012,303,12,2025-07-12,Pending
3013,103,14,2025-02-12,completed
3014,167,19,2024-07-11,Cancelled
3015,403,1,2024-09-06,Returned
3016,143,5,2023-08-23,
3017,259,20,2025-05-01,complete
3018,434,19,2024-05-17,CANCELLED
3019,258,3,2023-07-26,Completed
3020,190,3,2025-04-23,Pending
3021,482,11,2024-08-04,Pending
3022,175,13,2023-12-14,canceled
3023,43,8,2024-08-27,Completed
3024,475,9,2025-08-25,Completed
3025,128,17,2023-06-07,shipped
3026,69,3,2099-12-30,canceled
3027,205,17,2023-03-27,Cancelled
3028,375,11,2024-07-06,PENDING
3029,412,17,2024-11-28,COMPLETED
3030,389,18,2023-08-27,shipped
3031,290,11,2023-12-30,Pending
3032,442,4,2024-08-02,Cancelled
3033,146,910,2024-03-19,Shipped
3034,298,6,2025-04-24,
3035,364,15,2024-09-10,canceled
3036,258,17,2025-03-11,COMPLETED
3037,96,20,2023-09-13,CANCELLED
3038,468,9,2023-09-11,PENDING
3039,287,4,2023-07-21,pending
3040,425,6,2024-04-27,completed
3041,372,9,2025-03-19,COMPLETED
3042,81,5,2024-10-03,Cancelled
3043,226,15,2025-08-28,pending
3044,334,19,2025-10-07,SHIPPED
3045,155,18,2025-10-19,Completed
3046,407,2,2023-02-11,Completed
3047,38,20,2025-10-06,returned
3048,142,12,2024-08-15,PENDING
3049,433,8,2024-10-15,complete
3050,476,7,2025-02-19,Pending
3051,334,1,2025-09-06,Completed
3052,119,15,2024-04-18,shipped
3053,42,19,2024-01-19,CANCELLED
3054,369,1,2025-08-19,completed
3055,371,10,2024-08-01,Shipped
3056,194,14,2023-09-14,completed
3057,184,9,2024-07-26,Pending
3058,171,7,2024-01-22,COMPLETED
3059,212,12,2023-08-13,complete
3060,159,8,2025-05-28,completed
3061,16,16,2024-05-01,pending
3062,199,16,2025-10-25,Completed
3063,490,6,2024-03-19,pending
3064,455,17,2024-04-16,returned
3065,164,4,2023-05-25,CANCELLED
3066,388,7,2023-05-25,PENDING
