order_id,product_id,quantity,discount_pct
3971,83,4,0.3
3971,44,3,0.15
3971,16,3,0.0
3972,23,5,0.0
3972,44,2,0.3
3973,33,2,0.1
3973,89,2,0.0
3973,100,3,0.2
3974,62,5,0.1
3974,71,2,0.0
3975,32,1,0.3
3975,88,1,0.15
3975,60,4,0.3
3975,42,5,0.05
3976,93,2,0.05
3976,42,3,0.0
3976,77,4,0.2
3977,34,1,0.0
3977,23,4,0.0
3977,56,3,0.1
3977,77,3,0.1
3978,34,2,0.3
3979,95,4,0.1
3979,1,2,0.15
3980,26,2,0.3
3980,25,2,0.1
3980,95,1,0.0
3980,62,2,0.0
3981,86,1,0.2
3981,64,1,0.15
3981,58,3,0.15
3981,73,3,0.15
3982,58,1,0.0
3982,36,1,0.0
3982,56,5,0.2
3983,9026,5,0.2
3983,98,3,0.3
3983,60,2,0.05
3984,22,3,0.15
3984,25,5,0.0
3985,91,3,0.3
3985,16,4,0.15
3985,26,4,0.0
3986,44,1,0.1
3986,43,5,0.1
3986,87,4,23.0
3986,98,2,0.1
3986,62,5,0.1
3986,86,3,0.1
3986,30,5,0.0
3987,74,3,0.15
3987,51,4,0.0
3988,56,4,0.1
3988,29,2,0.15
3988,32,5,0.2
3988,67,5,0.0
3988,34,1,0.05
3989,79,1,0.15
3989,63,5,0.0
3989,67,1,0.05
3990,27,5,0.0
3991,43,4,1.94
3992,85,5,37.0
3992,90,5,0.3
3992,77,1,0.15
3992,51,1,0.05
3993,58,3,0.0
3993,53,3,0.0
3994,48,3,0.0
3994,45,1,0.0
3994,54,4,0.2
3995,93,1,0.0
3995,8,3,35.0
3995,6,5,0.2
3996,1,1,35.0
3996,32,4,0.0
3996,77,1,0.1
3997,79,3,0.0
3997,14,3,0.1
3998,19,3,0.2
3998,80,4,0.2
3998,55,2,0.2
3998,42,1,0.15
3999,5,2,0.3
3999,73,5,0.15
3999,52,2,0.05
4000,12,2,0.2
4000,60,3,0.05
4000,73,5,0.0
4001,61,3,0.15
4001,50,2,0.15
4001,49,5,0.0
4001,41,3,0.1
4002,6,2,0.0
4002,37,2,0.05
4002,99,1,0.3
4003,49,4,5.0
4003,84,3,0.2
4003,94,5,0.15
4004,38,4,0.2
4004,52,5,0.2
4004,91,5,0.0
4005,52,3,0.2
4005,85,5,0.0
4006,56,5,0.2
4007,19,4,0.15
4007,70,4,0.0
4007,49,2,0.2
4008,23,5,0.2
4008,73,1,0.1
4008,91,1,0.0
4009,99,1,0.0
4009,9849,4,0.0
4010,56,2,0.0
4010,57,5,0.2
4010,37,2,0.2
4010,39,1,0.0
4010,95,4,0.05
4011,31,5,0.1
4012,94,4,0.15
4012,90,4,0.0
4012,46,3,0.05
4012,42,4,0.3
4013,78,5,0.2
4013,8,2,0.1
4013,21,5,0.0
4013,48,3,0.15
4013,85,1,0.15
4014,92,1,0.0
4014,61,3,0.05
4014,32,1,0.0
4015,70,1,0.15
4015,43,2,0.15
4015,30,4,0.2
4016,43,3,0.0
4017,94,5,0.0
4017,16,5,5.0
4017,77,2,0.1
4017,9,1,0.15
4017,44,2,0.0
4018,96,2,0.0
4018,66,1,0.3
4018,3,4,0.0
4019,95,5,0.0
4019,4,3,0.0
4019,46,4,0.15
4020,40,5,0.2
4020,10,2,0.3
4020,99,5,27.0
4020,39,2,0.0
4021,99,4,0.0
4021,14,3,0.0
4021,82,3,14.0
4021,55,2,0.1
4021,86,1,0.15
4022,91,1,0.15
4022,45,4,0.3
4022,84,1,0.3
4023,73,4,0.1
4023,97,3,0.15
4023,53,4,0.0
4023,58,3,0.0
4023,24,4,0.1
4024,83,5,0.0
4024,6,1,0.05
4025,14,5,0.3
4025,49,2,0.3
4026,41,1,0.0
4026,97,5,0.0
4026,15,2,0.2
4026,28,2,0.0
4027,70,3,0.05
4027,15,2,0.0
4028,68,5,0.0
4028,22,3,0.15
4029,22,2,0.2
4029,67,3,0.0
4029,69,0,0.0
4029,88,1,0.05
4029,3,1,24.0
4030,99,5,0.0
4030,12,2,0.1
4030,95,2,0.1
4030,65,1,0.05
4030,31,4,0.05
4031,39,5,0.0
4031,16,2,0.2
4031,56,2,0.15
4031,67,1,0.1
4032,49,4,0.3
4032,61,2,0.05
4033,61,2,0.0
4033,65,1,0.15
4033,90,5,0.2
4033,88,1,0.0
4034,39,5,0.05
4034,27,4,0.0
4034,81,2,0.15
4034,43,1,0.1
4035,58,1,0.1
4035,57,4,0.15
4035,12,2,0.15
4035,30,4,0.0
4036,97,5,0.2
4036,9101,1,0.05
4036,76,5,0.2
4036,87,1,0.0
4036,4,2,0.0
4037,7,1,0.0
4037,77,2,0.1
4037,1,2,0.0
4038,84,3,0.15
4038,76,5,0.0
4038,5,1,0.0
4038,26,4,0.3
4039,10,5,0.1
4039,3,1,0.0
4039,95,1,0.05
4040,100,2,0.15
4040,26,4,0.2
4041,7,4,0.1
4041,31,4,0.3
4041,3,5,0.1
4041,94,3,0.0
4042,60,1,0.1
4042,11,2,0.1
4042,80,3,0.1
4042,99,2,0.1
4042,2,1,0.05
4043,45,2,0.15
4043,9,3,0.2
4043,44,4,0.15
4043,44,1,0.0
4044,70,1,0.3
4044,9292,4,0.1
4044,59,4,0.3
4044,62,5,0.1
4044,63,2,0.0
4044,24,1,0.0
4045,17,4,0.0
4045,81,3,0.1
4045,7,5,0.05
4046,23,4,0.3
4046,36,4,0.0
4046,18,5,19.0
4046,35,2,7.0
4046,36,2,0.0
4047,71,5,0.0
4047,6,5,0.05
4047,84,2,0.15
4047,58,1,0.3
4048,33,1,0.0
4048,23,5,0.3
4048,95,4,0.0
4048,19,4,0.0
4049,62,5,0.15
4049,13,2,0.0
4049,48,4,0.0
4049,94,5,0.0
4050,9,5,0.0
4050,65,3,22.0
4050,94,4,0.0
4051,18,1,0.0
4051,38,5,0.0
4052,3,3,0.2
4052,98,4,0.0
4052,72,1,0.2
4053,97,1,0.05
4053,9374,2,0.3
4053,2,2,0.05
4053,37,3,0.0
4054,25,3,0.0
4054,16,1,0.0
4054,38,1,16.0
4055,83,3,0.0
4056,73,1,0.1
4056,69,4,0.3
4056,19,2,0.1
4057,100,5,0.0
4057,79,2,0.05
4057,34,4,0.3
4057,70,4,0.05
4058,28,2,0.3
4058,34,2,0.0
4058,75,2,0.0
4058,74,3,0.0
4059,74,-2,16.0
4059,42,5,0.0
4060,33,4,0.05
4060,61,4,0.0
4060,53,3,0.15
4060,9,2,0.0
4061,37,1,0.0
4061,43,3,0.05
4062,10,2,0.05
4062,36,2,0.0
4062,100,4,0.05
4063,21,1,0.0
4063,85,5,0.0
4063,23,4,0.0
4064,2,3,0.0
4064,22,4,0.15
4065,72,4,0.05
4066,10,3,0.15
4066,47,2,0.0
4067,57,2,0.0
4067,38,3,11.0
4067,82,5,0.2
4068,30,4,0.05
4069,14,5,0.0
4069,32,5,0.0
4069,46,5,0.1
4070,91,3,0.0
4070,44,1,0.0
4070,29,4,0.0
4070,31,2,0.1
4071,54,2,0.3
4071,53,2,0.2
4072,3,4,0.15
4072,84,2,6.0
4072,37,1,0.15
4072,98,3,0.2
4073,88,3,0.0
4073,27,5,0.0
4073,98,5,0.0
4073,38,5,0.0
4074,73,5,0.0
4074,97,4,0.1
4074,13,4,0.0
4074,18,2,0.0
4075,90,1,0.15
4075,51,1,0.0
4075,3,5,0.0
4076,11,4,0.1
4076,11,3,0.0
4076,10,1,0.05
4076,3,4,0.0
4076,89,3,0.0
4077,54,1,0.0
4077,43,-2,0.0
4077,95,1,0.2
4078,83,1,0.2
4079,61,5,0.1
4080,83,4,0.1
4080,37,1,0.2
4080,14,2,0.1
4080,81,3,17.0
4081,66,2,0.2
4081,38,4,0.2
4082,48,4,0.15
4082,76,1,0.0
4082,6,3,0.15
4083,84,3,0.15
4084,36,1,0.3
4084,49,3,0.0
4084,29,5,0.2
4084,35,1,0.1
4084,70,4,0.05
4085,25,5,0.0
4086,86,5,0.3
4086,6,4,0.2
4086,48,2,0.2
4086,41,5,0.0
4086,68,3,0.0
4087,87,5,0.0
4087,23,4,0.05
4087,16,3,0.0
4088,57,5,0.2
4088,17,1,0.0
4088,62,3,0.0
4088,56,5,0.15
4089,52,5,0.0
4089,83,5,0.0
4089,30,1,0.0
4090,11,4,0.0
4090,97,4,0.2
4090,29,2,0.0
4091,11,3,0.05
4091,84,4,0.3
4091,93,5,0.0
4092,54,2,0.3
4092,34,2,0.3
4092,26,1,0.1
4092,82,-1,0.3
4092,9983,4,0.05
4093,29,-1,0.05
4093,58,1,0.1
4094,87,4,0.0
4094,51,2,0.0
4094,49,1,0.0
4094,75,4,0.1
4095,89,4,0.3
4095,48,5,0.1
4095,30,2,0.1
4096,46,4,0.2
4096,56,5,0.3
4096,48,3,0.3
4097,45,5,0.0
4097,99,1,0.0
4097,87,2,0.05
4098,83,2,0.15
4098,68,1,0.0
4098,13,5,0.0
4099,86,5,0.0
4099,40,5,0.3
4099,24,3,16.0
4100,59,5,0.2
4100,94,3,0.15
4100,40,3,0.0
4101,64,3,0.1
4101,21,5,0.0
4101,60,1,0.0
4102,92,2,0.1
4102,17,2,0.3
4103,36,5,0.3
4103,68,2,0.15
4104,53,2,0.3
4104,56,5,0.2
4104,53,2,0.15
4104,47,1,0.1
4105,21,3,0.1
4105,37,3,0.0
4105,89,4,0.3
4105,33,4,0.3
4106,81,4,0.0
4106,81,5,0.0
4106,35,4,0.0
4106,23,1,2.01
4107,56,5,0.2
4108,34,1,0.0
4108,55,3,0.05
4108,47,3,0.05
4108,89,4,0.0
4109,7,5,0.0
4109,90,5,0.3
4109,22,5,0.0
4109,54,5,0.0
4110,19,1,0.15
4110,61,3,0.1
4110,8,1,0.0
4110,25,3,0.05
4111,31,4,0.3
4111,43,2,0.0
4111,13,1,0.3
4111,81,5,17.0
4111,47,5,20.0
4112,80,1,0.0
4112,45,5,0.2
4113,86,2,0.0
4113,5,3,0.15
4114,69,2,0.05
4114,25,3,0.2
4114,31,4,0.05
4114,41,3,0.2
4114,40,3,0.1
4115,19,2,0.0
4115,19,2,0.15
4115,67,1,0.15
4115,8,1,0.1
4115,54,1,0.1
4115,2,3,0.0
4116,96,2,0.15
4117,21,5,0.0
4118,34,2,0.2
4118,83,4,0.3
4119,36,3,0.0
4119,65,4,0.2
4119,100,2,0.0
4120,8,2,0.05
4120,57,5,0.0
4120,8,2,0.0
4121,96,3,0.0
4121,46,5,0.05
4121,30,1,0.0
4122,64,5,0.1
4122,94,4,0.0
4122,68,2,0.0
4122,90,5,0.0
4123,60,2,0.0
4123,40,5,0.05
4123,15,2,0.0
4123,27,3,0.0
4124,46,5,0.3
4124,16,5,15.0
4124,55,3,0.0
4125,53,3,0.3
4125,14,3,0.15
4125,24,1,0.3
4126,87,2,0.3
4126,32,2,0.2
4127,67,4,39.0
4128,57,3,0.0
4128,28,2,0.3
4128,71,3,0.2
4128,19,5,0.0
4129,84,5,0.2
4129,50,2,0.05
4129,75,1,0.15
4130,19,2,0.0
4130,97,1,0.0
4130,23,1,0.0
4131,98,2,0.0
4131,31,2,0.2
4131,52,4,0.1
4131,91,4,0.05
4132,80,3,0.0
4132,74,3,0.0
4132,97,5,0.3
4132,21,4,0.3
4132,79,3,0.05
4132,93,1,0.2
4133,58,2,0.0
4133,69,1,0.3
4133,93,3,0.0
4134,79,2,0.15
4134,27,1,0.3
4135,29,2,0.1
4136,83,1,0.05
4136,8,5,0.0
4136,68,3,0.0
4137,5,2,0.2
4138,1,1,0.0
4138,33,2,0.2
4138,48,3,0.2
4139,73,5,0.15
4139,78,4,0.3
4139,60,1,15.0
4140,89,3,0.0
4140,67,4,0.1
4140,24,2,0.2
4141,28,2,0.3
4141,88,4,0.15
4141,44,5,0.0
4141,19,3,0.0
4142,11,3,0.2
4142,8,5,0.0
4142,88,4,0.05
4142,79,1,0.0
4143,79,3,0.05
4143,18,3,1.62
4143,45,5,0.3
4144,25,4,0.15
4144,87,1,0.0
4144,99,5,0.2
4145,25,4,0.15
4145,79,2,0.0
4146,65,1,0.0
4146,34,3,0.0
4146,76,1,0.1
4146,69,5,0.0
4147,13,5,0.0
4147,25,5,0.2
4147,22,5,0.15
4148,13,2,0.0
4148,97,5,0.05
4149,80,1,0.05
4149,78,5,0.15
4150,86,4,0.3
4150,67,5,0.2
4150,90,4,0.15
4151,18,5,0.2
4151,78,5,0.0
4152,55,4,0.1
4152,65,1,0.0
4152,100,1,0.1
4153,92,2,0.3
4153,81,2,1.87
4153,62,3,0.0
4153,69,2,0.0
4153,99,4,0.15
4154,67,4,0.2
4154,33,5,0.15
4154,55,2,0.1
4155,2,5,0.0
4155,62,3,0.3
4156,81,5,0.1
4156,15,5,0.2
4156,24,2,0.0
4156,13,2,0.3
4157,69,3,0.15
4157,9091,5,0.2
4157,75,3,2.1
4157,94,4,0.1
4157,22,2,0.0
4157,72,4,0.05
4158,66,4,0.0
4158,11,4,0.3
4158,90,3,0.0
4159,98,4,0.15
4159,70,1,0.0
4159,52,2,0.0
4160,57,1,24.0
4160,8,4,0.05
4160,60,4,0.2
4161,35,5,0.2
4161,14,3,0.15
4161,84,2,34.0
4161,26,4,0.15
4161,95,2,0.0
4162,90,1,0.0
4163,69,5,19.0
4164,40,3,0.2
4165,42,4,0.0
4165,5,2,13.0
4165,64,4,0.3
4166,29,1,0.05
4166,16,4,0.0
4166,53,3,0.0
4167,40,3,0.2
4167,18,2,0.2
4167,95,5,0.15
4168,39,5,0.0
4168,31,5,0.0
4169,25,2,0.0
4169,37,3,0.0
4169,40,2,0.15
4169,54,2,0.2
4170,71,5,0.2
4170,93,1,0.2
4170,30,1,0.1
4171,23,4,0.15
4171,100,5,0.0
4172,27,4,0.0
4173,17,2,0.3
4173,28,3,0.3
4173,40,1,0.2
4174,48,4,0.2
4174,87,5,0.0
4174,91,0,0.0
4174,89,3,0.0
4174,9,2,0.3
4175,6,3,9.0
4175,24,4,0.0
4176,32,4,0.0
4176,46,4,0.1
4176,73,1,0.2
4176,7,2,0.15
4177,94,1,0.0
4177,81,4,0.15
4177,30,4,0.2
4178,62,1,0.3
4178,91,4,0.2
4178,29,2,0.3
4179,57,1,0.0
4179,85,2,0.3
4179,6,1,35.0
4180,47,3,0.0
4181,91,2,0.0
4181,89,4,0.3
4181,47,3,0.05
4181,15,3,0.3
4182,90,4,0.15
4183,34,2,0.05
4183,17,1,0.05
4183,77,5,0.05
4183,88,3,0.0
4183,4,3,0.05
4184,7,2,0.0
4184,21,1,0.05
4184,2,1,0.15
4184,22,3,0.2
4185,21,5,22.0
4185,76,1,0.1
4185,46,1,0.0
4185,72,5,0.0
4186,9,4,0.05
4186,86,3,0.0
4186,96,5,0.15
4187,12,1,0.1
4187,7,1,0.1
4188,60,4,0.2
4188,42,1,0.1
4188,48,4,0.0
4188,41,3,0.15
4189,82,4,0.15
4189,55,4,0.05
4189,5,5,0.15
4190,53,4,0.2
4190,40,4,0.3
4191,91,5,0.05
4191,97,3,0.2
4191,96,2,0.05
4191,3,5,22.0
4192,91,4,10.0
4192,96,3,0.15
4192,90,5,0.1
4193,9114,2,0.15
4193,37,5,0.3
4193,58,4,0.0
4194,11,1,0.0
4194,84,1,0.05
4194,80,3,0.3
4194,56,1,0.3
4195,31,3,0.15
4195,78,3,0.0
4195,62,5,0.05
4196,7,3,0.2
4197,65,1,2.81
4197,51,5,0.0
4197,34,5,0.0
4197,96,5,18.0
4197,62,4,0.15
4198,96,3,0.15
4198,55,3,0.0
4198,36,4,0.0
4199,41,3,0.15
4199,75,5,0.0
4200,5,2,0.05
4201,60,2,0.05
4201,78,4,0.0
4201,56,2,0.2
4202,9,4,0.3
4202,21,3,0.05
4202,94,2,0.05
4203,9,2,0.0
4203,86,3,0.05
4204,28,1,0.1
4204,50,3,0.0
4204,58,3,2.14
4205,29,3,0.3
4205,85,5,0.1
4206,68,2,0.0
4206,75,2,0.2
4206,21,3,0.2
4207,92,4,0.0
4208,9,-1,0.3
4208,1,5,0.1
4208,11,4,2.49
4209,81,3,0.2
4209,72,1,0.0
4210,51,1,0.05
4210,43,5,0.0
4210,87,5,0.05
4210,20,5,0.1
4210,76,3,0.05
4211,74,5,0.1
4211,24,1,0.2
4211,22,4,0.0
4212,4,1,0.0
4212,99,2,0.3
4212,77,1,0.2
4213,25,2,0.3
4213,25,5,0.1
4213,28,3,0.05
4214,48,2,14.0
4214,40,5,0.0
4214,48,2,0.2
4214,48,5,0.0
4214,42,4,29.0
4215,15,2,0.05
4215,29,3,0.2
4215,52,3,0.3
4216,49,2,0.0
4216,85,4,0.1
4216,79,1,0.0
4216,75,4,0.3
4216,73,3,0.0
4217,9014,5,0.0
4217,40,5,0.2
4217,40,2,0.0
4218,29,1,0.2
4218,14,4,0.0
4219,84,4,0.0
4219,40,1,0.0
4219,59,4,0.1
4220,63,2,0.0
4220,97,2,0.05
4220,91,2,0.3
4220,97,5,25.0
4221,17,4,0.1
4221,12,4,0.1
4221,97,1,0.1
4222,92,4,0.3
4222,11,1,0.15
4223,46,3,0.15
4223,17,3,0.0
4223,40,4,0.0
4223,19,2,0.0
4224,94,5,0.0
4224,10,4,0.0
4224,43,4,0.0
4224,2,3,0.15
4224,2,4,0.05
4225,25,5,0.3
4225,45,2,0.0
4225,50,4,0.0
4225,18,5,0.0
4225,53,1,0.0
4225,47,-1,0.2
4226,27,1,0.1
4226,3,3,0.05
4226,46,5,0.1
4227,44,5,0.05
4227,46,2,0.0
4227,66,3,0.0
4228,71,5,0.05
4228,44,4,0.15
4229,84,1,0.15
4229,90,1,0.05
4230,87,1,0.2
4230,28,1,0.15
4231,41,5,0.0
4231,80,2,0.0
4231,17,3,0.05
4231,44,4,0.05
4232,16,5,0.2
4232,35,3,0.05
4233,19,2,0.0
4233,99,4,0.15
4233,88,1,0.3
4233,66,1,0.15
4233,79,1,0.1
4234,99,2,0.15
4234,61,4,0.1
4234,2,3,0.2
4235,96,4,0.0
4235,34,2,0.0
4235,96,4,0.05
4235,18,5,0.05
4236,76,4,0.0
4236,99,2,0.2
4236,56,1,0.05
4237,18,5,0.3
4237,3,5,0.0
4237,95,2,0.0
4237,86,1,0.05
4237,70,3,0.0
4237,83,2,0.1
4238,67,5,0.1
4238,97,4,0.1
4238,5,1,0.05
4238,21,2,0.15
4239,97,1,0.1
4239,17,2,0.0
4239,76,4,16.0
4240,91,1,0.0
4240,45,2,0.0
4241,45,2,0.0
4241,73,1,0.3
4242,49,1,0.05
4242,59,3,0.1
4242,59,3,0.2
4243,48,4,0.3
4243,99,1,0.0
4243,68,2,0.0
4243,6,5,0.0
4244,58,4,0.0
4244,90,2,0.0
4244,72,5,0.3
4245,49,1,0.1
4245,20,5,0.05
4246,55,2,0.2
4246,44,2,0.2
4246,38,2,0.0
4246,12,3,0.1
4246,52,3,0.3
4247,3,4,0.0
4247,4,3,0.2
4247,97,2,0.15
4247,20,2,0.0
4248,94,1,0.15
4248,78,1,0.2
4248,84,5,0.0
4248,83,3,0.15
4249,4,1,0.0
4250,69,2,0.0
4250,56,5,0.05
4251,23,5,0.0
4252,47,5,0.0
4252,94,1,0.05
4253,73,5,0.3
4253,47,2,0.0
4253,58,1,0.05
4253,79,3,0.0
4254,12,2,0.2
4254,94,3,0.15
4254,13,2,0.05
4255,67,2,0.15
4255,11,1,0.3
4255,28,4,0.0
4255,96,3,0.0
4256,26,3,0.2
4257,5,1,0.0
4258,85,5,0.05
4258,56,1,0.0
4258,3,3,0.05
4259,37,1,0.0
4259,53,2,0.15
4259,32,1,0.1
4260,91,1,0.1
4260,48,2,29.0
4261,22,2,25.0
4261,94,2,0.15
4261,49,1,0.0
4261,92,2,0.0
4262,78,3,0.1
4262,74,3,0.3
4262,38,2,0.05
4262,67,1,0.0
4263,4,4,0.2
4263,33,1,0.2
4263,27,5,0.1
4263,62,2,0.0
4264,59,1,0.15
4264,62,4,0.15
4265,92,3,0.1
4265,24,5,0.2
4265,16,3,0.0
4265,38,3,0.2
4266,1,1,0.05
4266,25,0,0.0
4266,70,5,0.3
4266,17,4,0.05
4266,42,2,0.0
4266,100,3,0.0
4266,54,3,0.3
4267,22,4,0.0
4267,95,2,0.0
4267,80,2,0.05
4267,8,5,0.0
4268,51,5,0.3
4268,85,4,0.0
4268,8,1,0.0
4268,91,2,0.15
4268,69,3,0.0
4269,53,5,0.2
4270,4,2,0.1
4270,60,3,0.1
4270,9,2,0.3
4270,16,1,0.05
4271,92,5,0.3
4271,43,2,0.0
4272,54,1,0.0
4272,86,1,0.2
4272,73,4,0.2
4272,73,1,0.1
4273,46,2,0.3
4273,15,2,0.15
4273,98,2,0.3
4273,41,4,0.2
4274,68,3,0.15
4274,26,4,0.3
4274,61,3,0.05
4274,13,3,0.0
4275,15,1,0.3
4275,74,2,0.05
4275,9,1,0.05
4275,6,4,0.05
4276,80,5,0.05
4276,65,5,0.0
4276,41,2,0.2
4277,12,1,0.3
4277,88,4,0.15
4277,14,5,0.2
4277,92,1,0.3
4278,52,3,0.1
4278,15,4,0.2
4278,46,2,0.3
4279,70,4,0.0
4280,66,1,0.2
4280,22,4,0.2
4280,74,1,0.15
4280,85,5,0.3
4281,70,2,0.0
4281,10,2,0.0
4281,66,3,0.0
4282,60,4,0.0
4282,88,3,0.05
4283,96,3,0.2
4283,92,3,0.0
4283,31,5,0.0
4283,81,1,0.0
4284,36,5,0.2
4284,24,3,0.0
4285,16,2,0.0
4285,29,5,0.05
4285,43,5,0.05
4286,48,3,0.0
4286,71,4,0.1
4286,6,2,0.3
4287,71,4,0.15
4287,48,1,0.15
4287,80,1,0.2
4288,80,4,0.1
4289,49,1,2.0
4289,28,2,0.2
4290,83,4,0.0
4290,52,2,0.0
4291,28,5,0.1
4292,41,1,0.1
4292,86,5,0.15
4293,6,5,0.15
4293,95,4,0.1
4293,36,1,0.3
4294,79,1,0.15
4294,59,1,0.2
4294,66,2,0.2
4295,91,2,0.0
4295,95,5,0.15
4295,69,2,0.05
4295,2,1,0.2
4296,9,3,0.05
4296,61,4,0.0
4297,63,3,0.0
4297,67,3,0.0
4298,99,3,0.3
4298,80,2,0.3
4299,65,2,0.15
4299,58,4,0.0
4299,42,3,0.0
4299,3,4,0.05
4300,42,5,0.1
4300,2,5,0.0
4301,78,1,0.3
4302,49,5,0.0
4303,5,3,1.69
4303,23,5,0.0
4303,55,4,0.0
4303,62,5,0.15
4304,7,2,0.05
4304,43,1,0.0
4304,75,4,0.0
4305,12,5,0.0
4305,98,3,0.2
4305,83,2,0.2
4305,74,2,0.2
4306,38,5,0.0
4306,64,3,0.1
4306,61,1,2.18
4307,3,3,0.3
4307,68,4,0.0
4308,23,2,30.0
4308,77,2,0.0
4308,67,2,0.1
4309,76,5,0.2
4309,1,2,0.0
4309,87,4,0.05
4309,7,5,0.2
4310,73,5,0.0
4310,92,4,0.1
4310,6,4,0.0
4310,73,5,0.0
4310,76,5,0.2
4311,38,2,0.0
4311,36,4,0.15
4311,54,4,0.1
4311,3,3,0.15
4312,100,2,0.3
4312,85,5,0.1
4312,61,1,0.0
4313,29,1,0.05
4313,84,3,0.05
4313,27,4,0.3
4314,55,1,0.0
4315,66,2,0.0
4315,55,4,0.0
4316,38,2,0.0
4316,75,5,0.3
4316,91,5,0.3
4317,42,2,0.0
4317,68,1,14.0
4317,14,3,0.1
4317,80,3,0.2
4317,45,4,0.0
4317,46,2,0.0
4318,60,2,26.0
4318,15,1,0.1
4318,86,2,0.05
4318,37,5,0.3
4319,2,4,0.2
4319,6,2,0.0
4319,32,4,0.3
4319,19,5,0.3
4320,17,5,0.05
4320,39,2,0.0
4321,55,2,0.2
4321,37,1,0.3
4321,35,2,0.0
1601,70,1,0.0
1601,98,2,0.15
1601,50,3,17.0
1601,68,5,0.2
4323,76,5,0.05
4323,15,1,0.3
4323,76,5,0.0
4323,7,5,12.0
4324,86,5,0.0
4324,50,4,0.2
4324,57,3,0.0
4325,45,4,0.0
4325,67,1,20.0
4325,93,2,0.15
4326,25,5,0.0
4326,11,4,0.05
4326,9,2,0.1
4326,27,5,0.1
4327,71,1,2.59
4327,13,5,0.2
4327,51,3,0.2
4327,97,5,0.3
4328,84,5,0.2
4329,66,5,0.0
4329,54,3,0.0
4329,66,5,0.0
4330,54,5,0.0
4330,42,4,0.3
4330,30,2,0.15
4330,72,5,19.0
4331,76,5,0.1
4331,40,2,0.3
4331,10,1,9.0
4331,90,5,0.15
4332,65,5,0.05
4332,11,5,0.05
4332,90,1,0.3
4333,3,3,0.3
4333,65,3,0.2
4333,85,4,0.15
4334,53,4,0.0
4334,51,3,0.2
4334,4,1,0.0
4335,90,5,0.0
4335,48,3,0.05
4335,14,4,0.15
4335,27,4,0.0
4335,10,5,0.0
4336,42,2,0.0
4337,42,4,0.2
4337,96,3,2.09
4337,31,5,0.0
4337,35,4,0.0
4337,82,2,0.3
4338,99,3,0.0
4338,93,1,0.2
4339,27,3,0.05
4340,80,1,0.3
4340,72,2,0.0
4340,35,1,0.2
4341,38,3,0.3
4341,58,2,0.05
4341,100,5,0.0
4341,61,3,0.05
4342,26,5,0.0
4343,20,3,0.0
4343,60,2,0.0
4343,60,5,0.0
4343,41,5,0.0
4343,36,5,0.2
4343,38,5,0.2
4344,83,2,0.0
4344,91,4,0.3
4344,64,5,0.05
4345,56,1,0.15
4345,59,3,0.2
4345,84,5,0.1
4345,39,4,0.3
4346,73,3,0.2
4346,11,2,0.0
4346,9661,5,0.0
4347,97,2,0.2
4347,41,1,0.3
4348,45,5,0.05
4348,98,1,0.15
4348,45,1,0.15
4349,100,3,0.15
4349,66,5,0.0
4349,59,4,0.15
4349,81,5,0.2
4350,82,5,0.2
4350,29,1,0.3
4350,71,1,0.0
4350,14,1,0.15
4350,43,3,0.15
4351,31,4,0.0
4351,46,2,0.05
4351,79,2,0.0
4352,75,3,0.0
4352,34,5,12.0
4352,50,4,0.3
4352,87,4,0.05
4353,45,5,0.15
4353,100,2,0.0
4353,88,1,0.15
4353,77,2,0.0
4353,39,4,0.3
4354,8,2,0.0
4354,11,5,0.2
4354,41,4,0.0
4355,100,5,0.0
4355,10,1,0.2
4355,36,3,0.0
4356,40,1,0.1
4356,68,2,0.0
4356,59,4,0.0
4356,56,2,0.2
4357,16,1,0.15
4357,4,1,0.05
4358,1,1,0.0
4358,53,-1,0.0
4358,95,4,0.2
4358,35,2,0.0
4358,94,2,0.0
4359,64,2,0.2
4359,30,3,36.0
4359,63,1,11.0
4360,37,5,0.3
4360,57,5,0.05
4360,96,5,0.2
4360,20,2,12.0
4360,57,1,0.0
4360,43,5,0.0
4361,8,2,0.1
4361,94,2,0.1
4361,30,2,0.0
4362,1,5,0.3
4362,1,3,0.0
4362,83,4,0.1
4363,15,4,0.05
4363,75,4,0.3
4363,35,3,0.1
4364,54,4,0.05
4365,36,2,0.05
4365,82,4,0.05
4365,89,5,0.0
4365,62,5,0.2
4366,24,1,0.05
4366,38,3,0.0
4366,75,4,0.0
4366,4,3,0.15
4367,83,5,18.0
4367,87,5,0.0
4367,55,2,0.2
4368,83,1,0.1
4368,34,5,0.05
4368,78,5,0.1
4368,40,3,0.2
4369,67,3,0.0
4370,69,4,0.0
4370,36,5,0.3
4370,87,4,0.0
4370,57,2,0.0
4371,5,4,0.0
4371,97,5,0.0
4371,58,1,0.15
4372,29,3,0.0
4372,19,1,0.0
4372,8,5,0.0
4372,75,3,0.15
4372,37,2,0.3
4373,85,1,0.0
4373,80,3,0.3
4373,97,5,0.1
4374,67,1,0.2
4374,98,4,0.05
4374,47,3,0.05
4375,83,3,0.05
4375,25,2,0.05
4375,51,4,6.0
4375,40,3,0.15
4375,84,1,0.1
4375,84,2,0.0
4376,32,5,0.0
4377,91,1,0.15
4377,76,2,0.0
4377,63,2,0.0
4378,96,3,0.0
4379,19,1,0.15
4379,80,5,0.2
4380,39,2,0.3
